,latitude,longitude,calldescription
208701,42.3267138944351,-83.12430693343109,DISTURBANCE
109027,42.41234505011229,-82.9127175808615,MISCELLANEOUS TRAFFIC
1557793,42.331184035483204,-83.1106439597339,TRAFFIC STOP
2444065,42.3343244005095,-83.1080736170955,TRAFFIC STOP
1035322,42.365358260689604,-82.9548835280693,PERSON WITH WEAPON
2329296,42.417303321970294,-83.2436948529768,MENTAL NOT VIOLENT
750826,42.3812392264426,-83.08067655065,SPECIAL ATTENTION
889900,42.37178278034379,-83.12903736896759,DISTURBANCE
2141336,42.422717098913004,-83.1331220202271,HANGUP CALLS
1675625,42.3347223594429,-83.10707424175641,MENTAL VIOLENT NOT ARMED
759868,42.2988654136061,-83.174013549858,SPECIAL ATTENTION
2127718,42.3771771384815,-83.07794406116959,TRAFFIC STOP
1336982,42.384199987765605,-83.2259089566857,LARCENY REPORT
1980349,42.4020878739107,-83.1791335923357,SPECIAL ATTENTION
17346,42.3429254386872,-83.0644901200212,TRAFFIC STOP
1164719,42.441141275338204,-83.0244969462723,SPECIAL ATTENTION
1722753,42.4040491639463,-82.94107196052029,DV F/A I/P-J/H
403965,42.3003668801043,-83.1115602131719,TRAFFIC STOP
1124367,42.342749339858706,-83.0547753614927,BUILDING CHECK
942134,42.3669864709849,-83.0061105021773,UDAA I/P
1887290,42.382062515636605,-83.2169336901949,HANGUP CALLS
1066409,42.429589449563295,-83.137213014538,HOLD UP ALARM AND MOW
1472009,42.3503870434076,-83.03930694834041,TOWING DETAIL
2178069,42.3727045890625,-83.24374320949691,TRAFFIC STOP
1563145,42.434226388606504,-83.1937924063892,LARCENY I/P OR J/H
627840,42.372785295384396,-83.18992827757009,TRAFFIC STOP
2381856,42.4351575789943,-83.2790113562763,BURGLARY RESIDENCE REPORT
2017468,42.3159745871176,-83.1167290296646,SPECIAL ATTENTION
279409,42.374300152159904,-83.22418851218059,PANIC / DURESS ALARM
1713685,42.34558212155879,-83.0815703677783,TRAFFIC STOP
1725184,42.4102122059057,-82.91858640195309,TRAFFIC STOP
1447052,42.3476545027798,-83.0289790313331,DISTURBANCE
824878,42.33433442217021,-83.23139549106621,ASSAULT AND BATTERY
244928,42.374882832733704,-82.939534652477,SPECIAL ATTENTION
160343,42.4314513991579,-83.1023516854007,LEWD AND LASCIVIOUS
1777387,42.404852904783894,-83.0439364976644,UNKNOWN PROBLEM
2278944,42.374882832733704,-82.939534652477,SPECIAL ATTENTION
2283898,42.4242910395487,-83.1515768570252,TOWING DETAIL
669861,42.412187239843895,-82.9726232744124,FELONIOUS ASSAULT IP
1384078,42.343578130018,-83.20364603606171,BURGLARY OCCUPIED RESD I/P
1935616,42.362713528308,-83.017724808387,TOWING DETAIL
695296,42.4354312874175,-82.9654762061869,SPECIAL ATTENTION
1840374,42.4226017313944,-83.14095625777951,TRAFFIC STOP
1220781,42.3138791506916,-83.1213224127299,TRAFFIC STOP
844206,42.3714006702017,-83.1584685281986,TRAFFIC STOP
567532,42.365492151841,-83.1918446965823,FELONIOUS ASSAULT REPORT
1864722,42.3618216332987,-83.1559755143995,MT EMS-TRO/ENTRY
802954,42.4168117761981,-82.9576139119942,PANIC / DURESS ALARM
1951198,42.3858110530091,-83.0198303901177,TRAFFIC STOP
849320,42.367096049549,-83.0755854629087,SPECIAL ATTENTION
2411598,42.4030267708711,-83.21277088574809,DV A/B I/P-J/H
1379010,42.3973361179559,-83.1249270651507,SPECIAL ATTENTION
1215072,42.4184402765464,-83.08225437493059,SHOTS FIRED IP
48503,42.429679588121,-83.1133221298425,GRASS OR RUBBISH FIRE
649412,42.3003668801043,-83.1115602131719,SPECIAL ATTENTION
2150761,42.2678198729524,-83.1659510558042,DV A/B I/P-J/H
577148,42.4315994247619,-82.9653990534734,BURGLARY OCCUPANT AWAY I/P
2196536,42.3364607975349,-83.1383682685063,SPECIAL ATTENTION
1431735,42.342042113134205,-83.01158498907971,INVESTIGATE PERSON
1994390,42.3198848453749,-83.0854726679232,TOWING DETAIL
1249952,42.342156720803295,-83.0826589070726,PANIC / DURESS ALARM
1883462,42.3545731407958,-83.05712774425321,TEMPERATURE ALARM
66556,42.3506211258806,-83.0915012811406,BURGLARY OTHER
853504,42.3461602899825,-83.063695975543,TRAFFIC STOP
1033058,42.4320511950339,-83.2421048474881,PANIC / DURESS ALARM
375809,42.4402644592936,-82.998751358945,INFORMATION/NON-CRIMINAL RPT
115676,42.3607664527093,-83.0550050673265,BUS BOARDING
1962698,42.4085843561939,-82.9951027292375,LEWD AND LASCIVIOUS
1531832,42.3290368823042,-83.220325196541,ANIMAL COMPLAINT
2350874,42.3634812096205,-82.97801776451179,SPECIAL ATTENTION
129919,42.384497968553795,-83.2137363641072,INVESTIGATE PERSON
524482,42.4086257393301,-82.9500997760845,TOWING DETAIL
1832302,42.410231496876,-83.24198166301159,SPECIAL ATTENTION
422518,42.397291154384206,-82.9426023547111,PANIC / DURESS ALARM
511460,42.364844248594,-83.0239666903951,ASSAULT AND BATTERY
1873387,42.367265614960104,-83.0223621997521,TRAFFIC STOP
496211,42.3336776515047,-83.0511952524313,DISTURBANCE
233724,42.4300355956528,-83.218897497664,FRAUD I/P
995152,42.37788382697779,-82.95626073346371,MISSING SERIOUS
1406198,42.366315024980295,-83.1278139557462,SPECIAL ATTENTION
418623,42.4430230739342,-83.173351835302,TOWING DETAIL
2018121,42.42337394055129,-83.07735980352192,ASSAULT AND BATTERY REPORT
652660,42.3909912842064,-83.188477848775,TRAFFIC STOP
1692357,42.3246563167431,-83.14024857905,AUTO X UNK INJ / IMPAIRED
401099,42.360309066225,-82.9826946455189,SPECIAL ATTENTION
2304765,42.4153208443693,-82.9469712295089,KIDNAPPING
544455,42.3003668801043,-83.1115602131719,INVESTIGATE PERSON
116315,42.4145432896118,-83.2769717110706,TRAFFIC STOP
837762,42.334426685993705,-83.04371373234679,SPECIAL ATTENTION
819055,42.387149698843004,-82.9487187837283,DISTURBANCE
1464348,42.399312906153796,-83.19864407408849,SPECIAL ATTENTION
2320762,42.3655903265112,-83.1875060537888,TOWING DETAIL
1517872,42.3399460848038,-83.04006636639392,SPECIAL ATTENTION
1924884,42.412849465373704,-83.262306741068,MISCELLANEOUS TRAFFIC
1454204,42.3311200947336,-83.12034210993241,SPECIAL ATTENTION
1196615,42.416939820819394,-83.1603283990754,INVESTIGATE PERSON
924065,42.3888804396436,-83.188973657113,TRAFFIC STOP
1917065,42.427413176308896,-82.9531412097903,DV PRS WITH A WEAP I/P-J/H
491600,42.350359485146896,-83.2344308047888,UNKNOWN PROBLEM
1975774,42.3914140448004,-82.9728436587304,DISTURBANCE
392238,42.386986324707706,-83.20175423600409,AUTO X OR PED X - INJURIES
6988,42.3953497850398,-83.20959387073171,SHOTS FIRED IP
1435018,42.3748835303101,-83.0736484185752,LARCENY REPORT
856857,42.4078708907255,-82.9955669907591,TOWING DETAIL
772272,42.4431493884031,-82.9829869714488,ASSAULT AND BATTERY
1647013,42.4247355275657,-82.9700862048112,TRAFFIC STOP
2023063,42.420897622905,-83.001372256306,TRAFFIC STOP
2079002,42.4346385553806,-83.184206986871,BURGLARY OCCUPANT AWAY I/P
1484448,42.358359337569794,-83.10556981986609,TRAFFIC STOP
1015956,42.364963975346896,-83.2226969800018,TOWING DETAIL
449249,42.4359839809455,-83.0492214431952,DISTURBANCE
2428299,42.3409572865496,-83.0163594175402,SPECIAL ATTENTION
21079,42.3514553157904,-83.07265425463221,TRAFFIC STOP
823079,42.331420170268395,-83.0942862383035,INVESTIGATE PERSON
1606863,42.352714905501706,-83.0614671457971,AID MOTORIST MISC
349055,42.4391544358978,-83.1201926948811,AUTO X UNK INJ / IMPAIRED
1781526,42.351772631150396,-83.1202149520508,TRAFFIC STOP
1107045,42.3934638439391,-83.23820729159951,UNKNOWN PROBLEM
699482,42.3693806409735,-83.099147856879,TOWING DETAIL
1075114,42.4321214842705,-83.1183655332145,INFORMATION/NON-CRIMINAL RPT
805306,42.2597131974625,-83.15889668098829,DISTURBANCE
2128992,42.4412440985781,-83.1475374052168,AUTO OR PED H&R REPORT
1154994,42.435247847744606,-82.97162329989351,TRAFFIC STOP
860761,42.371570491464205,-83.0741687521652,SPECIAL ATTENTION
1129030,42.4410811402372,-83.1978938721593,PERSON WITH WEAPON
4042,42.3900873314154,-82.93463841313509,KIDNAPPING
2155024,42.3461809257108,-83.0138348421978,INFORMATION/NON-CRIMINAL RPT
495341,42.4189694813762,-83.14081158767901,LARCENY REPORT
749758,42.3474259346814,-83.06442104431999,SPECIAL ATTENTION
693025,42.379936725369795,-83.2611284192502,SHOOTING/CUTTING/PENT WOUND
1864118,42.4028078482974,-83.1343618448603,AUTO X OR PED X - INJURIES
1931267,42.3778955924111,-83.0153167951924,VERIFIED ALR / PERSON W/O CODE
474612,42.3497178725548,-83.05241185183341,RECOVERED / FOUND PROPERTY
701843,42.4347386750521,-82.9936386354225,SPECIAL ATTENTION
1071203,42.345655394626604,-83.0607629654656,SPECIAL ATTENTION
2396713,42.403175887520206,-82.980291453924,SCRAP STRIP  BLDG  IP
677127,42.4160060699597,-83.2564113940378,SPECIAL ATTENTION
95021,42.4260248310309,-83.1564283253841,UNKNOWN PROBLEM
1088255,42.359647291284205,-83.2140863361058,DISTURBANCE
566313,42.3003668801043,-83.1115602131719,INFORMATION/NON-CRIMINAL RPT
1178930,42.4401456188735,-83.08312407275349,ASSIST OTHER
608179,42.336257423776395,-83.1032178074528,MISCELLANEOUS TRAFFIC
419974,42.4147467168697,-83.04463224083091,UNKNOWN PROBLEM
86435,42.425271110096105,-83.19105598522921,BURGLARY OTHER
2142920,42.372106846756296,-83.033884597496,INVESTIGATE PERSON
1047399,42.3558036300559,-83.1284351030201,TRAFFIC STOP
1192550,42.4247594919185,-83.1210271234928,LARCENY REPORT
332921,42.33474712038,-83.0307792050187,VERIFIED ALR / PERSON W/O CODE
38429,42.4364904995856,-82.9961218644172,TRAFFIC STOP
2126124,42.345819280918,-83.0780207600745,"SHOTS J/H, EVIDENCE, REPT"
1129383,42.3537154905073,-83.0622632132158,TRAFFIC STOP
1898165,42.4144297530423,-83.18287480806501,TOWING DETAIL
1714269,42.336466259982096,-83.01774962440071,SPECIAL ATTENTION
1958520,42.352714905501706,-83.0614671457971,TRAFFIC STOP
285071,42.3935645357162,-83.233571476337,DISTURBANCE
1925478,42.338169735568705,-83.0641875490983,UNKNOWN PROBLEM
426266,42.4168421741028,-83.258507191582,AUTO X UNK INJ / IMPAIRED
47637,42.4121657841085,-82.9793600830144,AUTO X HIT& RUN UNK INJURIES
2091,42.362904818389104,-83.0210966776507,BURGLARY OTHER
415250,42.3843145194775,-83.2209372513269,INVESTIGATE PERSON
1476237,42.4029345192715,-82.983574149615,DV A/B I/P-J/H
483197,42.3340056838677,-83.04200000369,INVESTIGATE PERSON
1458991,42.4100966918582,-83.130086922192,UNKNOWN PROBLEM
1709436,42.3669789157921,-83.246056207534,TOWING DETAIL
1701325,42.393026787431296,-83.1220348777176,TRAFFIC STOP
1716245,42.405237629048706,-83.14248196649659,TRAFFIC STOP
2215788,42.3581374267263,-83.197001254089,MALICIOUS DESTRUCTION RPT
1203461,42.3003668801043,-83.1115602131719,SPECIAL ATTENTION
115975,42.3973947717096,-82.970407732043,UDAA REPORT
1038870,42.3538754561537,-83.240693806466,FELONIOUS ASSAULT IP
324970,42.4384090276521,-83.23920901589271,PERSON WITH WEAPON
821875,42.3589301447476,-83.068339326279,BUILDING CHECK
677311,42.3835043684448,-83.0092885009774,ASSIST OTHER
2073514,42.3514553157904,-83.07265425463221,INVESTIGATE PERSON
408002,42.3603016654626,-83.1244751369855,MENTAL NOT VIOLENT
352831,42.42543099262271,-82.9312337913839,TRAFFIC STOP
1517894,42.4139196503288,-83.1546517010547,INVESTIGATE PERSON
2251644,42.3448937240491,-83.0629772680331,SHOTS FIRED IP
98601,42.4322849130975,-83.10238583757041,INVESTIGATE PERSON
1653145,42.374754433356706,-83.1976328115017,TRAFFIC STOP
768446,42.4079035652375,-83.1588553716422,DISTURBANCE
1625923,42.374882832733704,-82.939534652477,SPECIAL ATTENTION
645208,42.3003668801043,-83.1115602131719,TOWING DETAIL
867875,42.4022023147262,-83.1143868085165,BURGLARY RESIDENCE REPORT
891819,42.431217239334295,-83.1729046224777,PERSON WITH WEAPON
2207558,42.3394565687755,-83.2377117893322,HANGUP CALLS
2014673,42.343578130018,-83.20364603606171,INVESTIGATE PERSON
1910655,42.425676431708396,-83.1807170968984,HANGUP CALLS
1809048,42.4285584521558,-83.2012434495572,UNKNOWN PROBLEM
644462,42.3931991461046,-83.0159011950679,TOWING DETAIL
653622,42.3003668801043,-83.1115602131719,SPECIAL ATTENTION
2007891,42.4053227159369,-83.2017079590986,TRAFFIC STOP
880189,42.358895662592396,-83.15796782322741,VERIFIED ALR / PERSON W/O CODE
1939425,42.4356013699385,-82.9582193302337,TRAFFIC STOP
161984,42.4044567024704,-83.230287726195,TRAFFIC STOP
2156895,42.4003541530168,-83.14585780896009,DISTURBANCE
268149,42.3311553917846,-83.1273772474318,SPECIAL ATTENTION
1831317,42.418896008024994,-83.2510808951716,SPECIAL ATTENTION
1180509,42.4168739634287,-83.27873618979159,TRAFFIC STOP
1637460,42.269976771455795,-83.159130618334,AUTO OR PED H&R REPORT
993525,42.3728669290524,-83.18653378473479,FRAUD I/P
1334102,42.3287421022415,-83.04480674899429,TRAFFIC STOP
497406,42.408944769923,-83.1929535532658,DISTURBANCE
279225,42.435063061170794,-83.0937302463039,RECOVER AUTO
2318621,42.3988765877345,-83.1354292318125,INFORMATION/NON-CRIMINAL RPT
2197789,42.4330130236393,-83.171882325048,DV A/B I/P-J/H
2255023,42.3870979493372,-83.1968518803324,TOWING DETAIL
523791,42.3397981047312,-83.213353434784,FELONIOUS ASSAULT IP
1538827,42.3519349211386,-83.2467220204925,LARCENY I/P OR J/H
41751,42.4091056081584,-82.9908728267104,TRAFFIC STOP
1373660,42.3546002828208,-83.0714114281717,ESCORT
153637,42.3551857010276,-83.162731109957,DISTURBANCE
2132671,42.3684414298202,-83.131385109314,DISTURBANCE
632196,42.3862619013159,-83.2368556556364,SPECIAL ATTENTION
1696334,42.440516684714204,-83.06556293097671,TRAFFIC STOP
564177,42.39467407004229,-83.1842285046402,FRAUD REPORT
938802,42.3003668801043,-83.1115602131719,INFORMATION/NON-CRIMINAL RPT
81036,42.3903678049504,-83.1120249820988,LARCENY I/P OR J/H
2439051,42.3983376136258,-82.9397456172272,RECOVER AUTO
2129377,42.3730460050434,-83.17799746908959,AUTO X OR PED X - INJURIES
1629284,42.3435924646051,-83.038712176074,SPECIAL ATTENTION
98914,42.4338165791664,-83.213041325768,ASSAULT AND BATTERY
428848,42.41811385887271,-83.0934346075695,BURGLARY OCCUPANT AWAY J/H
1217218,42.413494789026295,-83.0080472739531,LARCENY REPORT
672824,42.4098302336155,-83.14864600543221,TRAFFIC STOP
324947,42.360932848107794,-83.24574976425059,MISSING REPORT
113043,42.3727201260919,-83.0215030874062,TRAFFIC STOP
1053774,42.3670634851562,-83.2398374584405,ASSAULT AND BATTERY
1084248,42.3531904811514,-83.053165988994,MOLESTATION REPORT
2178728,42.409660296845495,-83.1990599179303,DISTURBANCE
1417100,42.4316108193418,-83.2763637190762,ASSAULT AND BATTERY I/P
1316240,42.4168618421264,-83.05796777107571,AUTO X REPORT
2225253,42.4287582410411,-83.1949482327082,FELONIOUS ASSAULT IP
290093,42.338253461198896,-83.02265102994659,HOLDING PERSON
2441630,42.4364907980025,-83.2525304544742,DISTURBANCE
829804,42.3369889123082,-83.05089456642891,TRAFFIC STOP
808494,42.4246176185865,-82.92928717827591,ONE DOWN OR OVER THE WHEEL
1038619,42.3519062253362,-83.1486228507703,TRAFFIC STOP
1882083,42.3868812379985,-83.0388713980948,THREATS REPORT
936889,42.4498438025387,-82.96794284148909,TRAFFIC STOP
348824,42.3396773672435,-83.22304118747029,DISTURBANCE
1447462,42.3603811628568,-83.2080435167603,RECOVER AUTO
563389,42.4166950384811,-83.121394244136,ASSAULT AND BATTERY
2368772,42.3685242547235,-83.0551783005495,INFORMATION/NON-CRIMINAL RPT
1556601,42.4242128161546,-82.92840688140241,FELONIOUS ASSAULT IP
122366,42.4019458157199,-83.18453011395559,TRAFFIC STOP
1461939,42.43292780964521,-83.07396936273379,SPECIAL ATTENTION
897156,42.4393539008144,-83.204469859585,MT EMS-TRO/ENTRY
1580334,42.3614277811966,-83.00682410560559,TOWING DETAIL
1879017,42.354953068933895,-82.997444139322,UDAA REPORT
289808,42.403594952412895,-83.1901662945056,RECOVER AUTO
1344357,42.4031392593256,-83.2063399619197,AUTO X HIT& RUN UNK INJURIES
375711,42.3545478909557,-82.98072010146771,SPECIAL ATTENTION
178425,42.3589301447476,-83.068339326279,ADMIT OR E/E
2133409,42.3349143232761,-83.0425772035438,INVESTIGATE PERSON
375935,42.4120230273018,-83.1666594612842,VICIOUS ANIMAL
642255,42.430172837265395,-83.21389912469859,SPECIAL ATTENTION
169341,42.3928811403835,-82.9660131837183,TOWING DETAIL
2230786,42.4098082351129,-83.15080320040879,TRAFFIC STOP
778171,42.4086853269624,-82.96092916179829,TRAFFIC STOP
1387549,42.4185263934555,-83.169154173083,INVESTIGATE PERSON
1275144,42.371570491464205,-83.0741687521652,SPECIAL ATTENTION
2308104,42.3159745871176,-83.1167290296646,TRAFFIC STOP
700717,42.432274844547294,-82.9825815910343,TOWING DETAIL
2211681,42.3806330970986,-82.96461762210241,ASSIST CITIZEN
1842013,42.3851275923775,-82.9972416741155,HANGUP CALLS
1897877,42.370357383896,-83.1584169569268,TRAFFIC STOP
918992,42.366039304945204,-83.0231782373589,TRAFFIC STOP
617979,42.3623194495821,-83.04296587547641,DDOT TROUBLE
1628927,42.4408821738769,-83.04623424615609,BURGLARY OCCUPANT AWAY I/P
1217097,42.4429388732289,-83.2046222223768,LARCENY REPORT
211281,42.377726264197705,-83.0643912742977,FELONIOUS ASSAULT IP
1852213,42.3892728492949,-83.0198528568655,INFORMATION/NON-CRIMINAL RPT
2416164,42.4018259470376,-83.1889215093558,TRAFFIC STOP
2406858,42.356728044320604,-83.1774271240763,TRAFFIC STOP
107825,42.3003668801043,-83.1115602131719,VICIOUS ANIMAL
1996115,42.4146707545469,-83.253855137023,PROPERTY DAMAGE NON-CRIMINAL
88832,42.3776938167958,-83.0820525217563,CHILD /  ADULT ABUSE
2192524,42.3581130280401,-82.9432879885787,SPECIAL ATTENTION
1862090,42.4186190023221,-83.1658917067108,DV A/B I/P-J/H
1298352,42.4310395201731,-83.2535342886789,ASSAULT AND BATTERY REPORT
190871,42.3101345759296,-83.1262831996108,VERIFIED ALR / PERSON W/O CODE
1678170,42.441141275338204,-83.0244969462723,SPECIAL ATTENTION
2254091,42.3834912756344,-83.1653452404082,HANGUP CALLS
2167885,42.3695250848419,-83.2361890419955,UNKNOWN PROBLEM
2411331,42.412379033990796,-82.9981106115,FELONIOUS ASSAULT IP
237121,42.3003668801043,-83.1115602131719,SPECIAL ATTENTION
493635,42.444984354525204,-82.98306211333559,MENTAL NOT VIOLENT
1439089,42.3096711662198,-83.1078654731032,TRAFFIC STOP
403742,42.4002977529371,-83.2568372832185,INVESTIGATE PERSON
48354,42.3352464525427,-83.02065144593809,SPECIAL ATTENTION / DETAIL
1551910,42.3575553675211,-82.9862183163141,SPECIAL ATTENTION
833222,42.3481508161432,-83.08793428077891,TRAFFIC STOP
1557249,42.4027866768671,-82.9500260407302,TRAFFIC STOP
2389653,42.44226528060479,-83.096277601355,RECOVER AUTO
2066001,42.3559890701424,-83.187139626302,DV A/B I/P-J/H
840741,42.4147688863388,-83.256252090777,SPECIAL ATTENTION
1359633,42.417821408623,-82.93410774203291,SPECIAL ATTENTION
175948,42.4348465400681,-83.0750574415682,AUTO X HIT& RUN UNK INJURIES
1551039,42.3762813282207,-83.1217913271535,SPECIAL ATTENTION
489391,42.431192963292496,-82.9898663721517,DISTURBANCE
692609,42.3417398613911,-83.25851856524991,UDAA REPORT
2380226,42.4332125113936,-83.189103882943,INVESTIGATE AUTO
1662462,42.4410651981759,-83.1546427939318,DISTURBANCE
696704,42.35137675958529,-83.0474064026933,SPECIAL ATTENTION
2144791,42.438375013335,-83.244067692557,UDAA REPORT
1944305,42.3390493572349,-83.0299611801144,AUTO X OR PED X - INJURIES
1580168,42.3157677620914,-83.1068860170872,TRAFFIC STOP
2264698,42.3610390653235,-83.0671042183033,PARKING COMPLAINT
2430052,42.4424212286603,-83.0880718911057,WELL BEING CHECK
1780319,42.4118435615784,-83.2227254207427,BURGLARY OCCUPIED RESD I/P
163986,42.3616830674452,-82.9723439620956,BURGLARY OCCUPANT AWAY I/P
850642,42.3514525545384,-83.0580036568659,TRAFFIC STOP
880523,42.4386492799179,-83.0342169691495,LARCENY REPORT
1208882,42.3837986343161,-83.24195588558909,UNKNOWN PROBLEM
1506356,42.3311200947336,-83.12034210993241,SPECIAL ATTENTION
1580226,42.425232181176,-82.9478082054397,UDAA REPORT
99706,42.417064130636795,-83.1535945468212,HOLD UP ALARM AND MOW
787649,42.3659547991208,-83.08454683171709,HOLDING PERSON
1179389,42.3575516769224,-83.2371118554981,TRAFFIC STOP
2330670,42.387363980092,-83.1852069987122,TRAFFIC STOP
191187,42.4074153295072,-83.0680688723719,DISTURBANCE
2062273,42.4172252305269,-82.91919295675429,SPECIAL ATTENTION
1339313,42.3752586794415,-83.13914066488009,SPECIAL ATTENTION
718393,42.3383952160622,-83.0592726971681,INVESTIGATE PERSON
1382451,42.3649396915989,-83.2239063275387,TRAFFIC STOP
828987,42.3628515866301,-83.0252716240587,TRAFFIC STOP
1432431,42.3567436937604,-83.1092598935773,AUTO X UNK INJ / IMPAIRED
